Word,Occurrences,TotalSteps,AverageSteps
useful,29,29,1.0000
moneys,1,1,1.0000
pipe,1,1,1.0000
metaphorically,1,2,2.0000
setting,7,7,1.0000
fulfill,1,2,2.0000
cards,5,5,1.0000
potter,1,1,1.0000
complaint,2,2,1.0000
complains,2,2,1.0000
vestige,1,1,1.0000
prodigious,1,1,1.0000
heimweh,1,2,2.0000
puzzled,5,5,1.0000
resided,1,2,2.0000
discussions,2,2,1.0000
nice,120,120,1.0000
stout,12,24,2.0000
seizing,2,2,1.0000
cousin,2,2,1.0000
sherwood,1,2,2.0000
proceeded,7,7,1.0000
cared,7,14,2.0000
nick,1,3,3.0000
teddys,3,3,1.0000
warnings,1,1,1.0000
effective,6,6,1.0000
enticements,1,1,1.0000
stove,7,7,1.0000
fortnight,5,10,2.0000
$100,1,3,3.0000
coherent,1,1,1.0000
mishap,3,3,1.0000
regretful,1,2,2.0000
cares,13,13,1.0000
minor,1,1,1.0000
landed,1,1,1.0000
accept,14,14,1.0000
ferns,6,12,2.0000
paler,1,3,3.0000
wrongs,5,5,1.0000
struggling,3,6,2.0000
likely,4,4,1.0000
forebodings,1,2,2.0000
thing,119,119,1.0000
museum,2,4,2.0000
follows,1,3,3.0000
passes,2,2,1.0000
think,279,279,1.0000
passer,1,2,2.0000
wrung,4,4,1.0000
stocks,1,2,2.0000
fruit,16,16,1.0000
flirt,5,5,1.0000
discouraging,1,2,2.0000
wreath,3,9,3.0000
suspense,3,3,1.0000
contraband,1,2,2.0000
helplessly,1,1,1.0000
already,18,18,1.0000
scissors,1,1,1.0000
childrens,6,6,1.0000
effervescence,1,2,2.0000
knocked,9,9,1.0000
passed,32,32,1.0000
recklessly,1,1,1.0000
fan,8,8,1.0000
wonder,23,23,1.0000
workers,2,4,2.0000
external,2,6,3.0000
nicely,12,12,1.0000
far,56,56,1.0000
nightgown,3,6,2.0000
collected,5,5,1.0000
fat,14,28,2.0000
amazingly,5,5,1.0000
pronouncing,1,2,2.0000
daddy,1,1,1.0000
improper,3,6,2.0000
bothered,2,2,1.0000
unless,23,23,1.0000
ceremony,4,8,2.0000
heartily,23,23,1.0000
hunts,1,2,2.0000
crammed,1,1,1.0000
gray,26,26,1.0000
silver,16,32,2.0000
apologetically,2,2,1.0000
nectar,2,2,1.0000
iron,1,1,1.0000
acorn,1,1,1.0000
abandon,2,2,1.0000
constant,5,5,1.0000
lately,10,10,1.0000
sustain,4,8,2.0000
steady,7,7,1.0000
napkins,1,1,1.0000
wrestled,2,4,2.0000
easily,13,13,1.0000
discussing,3,3,1.0000
housekeeper,3,6,2.0000
laurence,99,99,1.0000
straightway,2,2,1.0000
rusty,2,4,2.0000
accent,5,5,1.0000
oily,1,1,1.0000
annies,2,2,1.0000
obstacles,4,4,1.0000
denials,1,2,2.0000
overseeing,1,1,1.0000
volubly,1,2,2.0000
eggs,1,1,1.0000
theresa,1,2,2.0000
peppermints,1,1,1.0000
shimmering,1,2,2.0000
thyself,1,3,3.0000
criticize,1,1,1.0000
blithely,4,4,1.0000
angry,20,40,2.0000
pop,1,3,3.0000
spaniards,1,4,4.0000
bearded,1,5,5.0000
belle,20,20,1.0000
(editors,1,2,2.0000
limper,1,1,1.0000
pot,11,11,1.0000
trail,3,3,1.0000
outcasts,1,2,2.0000
repeated,3,9,3.0000
acorns,2,8,4.0000
train,11,11,1.0000
chopped,1,1,1.0000
prophesied,1,1,1.0000
hardest,2,4,2.0000
child,66,66,1.0000
kates,2,4,2.0000
huddled,1,1,1.0000
puffs,1,2,2.0000
trait,1,3,3.0000
shawls,1,4,4.0000
moment,41,41,1.0000
bells,3,6,2.0000
limped,1,1,1.0000
chill,2,2,1.0000
paragraphs,1,1,1.0000
poisons,1,2,2.0000
publicly,1,1,1.0000
belly,1,2,2.0000
discussion,5,5,1.0000
restful,2,2,1.0000
confidence,11,11,1.0000
whiskers,2,4,2.0000
silliness,1,3,3.0000
nigh,1,1,1.0000
pity,16,16,1.0000
abominably,2,4,2.0000
warbled,3,3,1.0000
tulle,2,2,1.0000
crumble,1,2,2.0000
influence,6,6,1.0000
adversity,1,2,2.0000
deplore,1,3,3.0000
chaste,1,1,1.0000
junglings,1,1,1.0000
undignified,1,1,1.0000
dying,8,8,1.0000
perilous,3,6,2.0000
reminding,1,3,3.0000
warbler,1,1,1.0000
whirling,1,1,1.0000
frighten,3,3,1.0000
apron,16,16,1.0000
abominable,4,8,2.0000
rustle,3,3,1.0000
third,20,20,1.0000
mourners,1,1,1.0000
weighed,4,4,1.0000
moonlight,5,10,2.0000
lobster,8,8,1.0000
pocketbook,1,1,1.0000
raphael,2,2,1.0000
apollo,1,2,2.0000
pencil,6,6,1.0000
pining,5,10,2.0000
exert,3,3,1.0000
fed,8,8,1.0000
inveterate,1,2,2.0000
sensitive,3,3,1.0000
china,9,9,1.0000
ringlets,2,2,1.0000
rightly,4,4,1.0000
legal,2,4,2.0000
wagon,3,3,1.0000
blindest,1,1,1.0000
could,362,362,1.0000
press,1,1,1.0000
deeds,2,4,2.0000
unconquerable,1,1,1.0000
deceive,4,4,1.0000
planted,2,2,1.0000
saved,5,5,1.0000
sermons,4,8,2.0000
legacies,1,3,3.0000
few,78,78,1.0000
perverse,3,6,2.0000
adventurous,2,6,3.0000
afflictions,2,2,1.0000
encircled,1,1,1.0000
believers,1,2,2.0000
grew,38,38,1.0000
fairly,5,5,1.0000
chiny,1,2,2.0000
ghost,8,24,3.0000
wrastle,1,1,1.0000
snatched,3,3,1.0000
repent,2,4,2.0000
moments,8,8,1.0000
comfortably,6,6,1.0000
saves,1,2,2.0000
pushed,6,6,1.0000
scrabble,5,5,1.0000
scrapbooks,1,1,1.0000
pinch,4,4,1.0000
suspected,4,8,2.0000
property,7,7,1.0000
insisted,12,24,2.0000
earnestly,7,21,3.0000
horrified,3,3,1.0000
lapse,2,2,1.0000
mice,3,3,1.0000
chickens,2,4,2.0000
passports,2,2,1.0000
sentences,2,2,1.0000
below,11,11,1.0000
housewife,2,4,2.0000
sacred,7,7,1.0000
pawing,1,2,2.0000
tendencies,1,3,3.0000
depends,4,4,1.0000
heidelberg,2,2,1.0000
token,1,2,2.0000
comfortable,35,35,1.0000
scuttled,1,2,2.0000
capitally,6,6,1.0000
parched,1,2,2.0000
goblins,1,1,1.0000
parading,1,1,1.0000
apologize,1,1,1.0000
tickled,1,1,1.0000
tramp,3,3,1.0000
steps,14,14,1.0000
adelon,2,4,2.0000
broke,25,25,1.0000
convenience,1,2,2.0000
cracked,1,3,3.0000
reaping,1,1,1.0000
groaning,1,1,1.0000
midi,1,2,2.0000
betrothed,1,3,3.0000
rustic,1,1,1.0000
fearful,3,3,1.0000
literary,9,9,1.0000
propped,2,4,2.0000
eating,10,10,1.0000
particle,10,20,2.0000
cheerfulness,3,3,1.0000
squeal,1,2,2.0000
squeak,1,1,1.0000
(a,1,1,1.0000
eminently,1,1,1.0000
subterranean,1,1,1.0000
which,611,611,1.0000
potion,1,2,2.0000
count,13,13,1.0000
picking,7,14,2.0000
groaned,6,6,1.0000
president,7,14,2.0000
(i,1,1,1.0000
principle,1,1,1.0000
coattails,1,2,2.0000
zara,11,11,1.0000
unfledged,1,1,1.0000
artfully,2,2,1.0000
wooden,5,5,1.0000
stockinged,1,1,1.0000
freshness,1,2,2.0000
windmill,1,1,1.0000
jenny,6,6,1.0000
palms,2,2,1.0000
pines,2,2,1.0000
nile,1,1,1.0000
samphire,2,2,1.0000
grotto,1,2,2.0000
vanishes,1,1,1.0000
curtsies,1,1,1.0000
aggrieved,1,2,2.0000
remotest,2,2,1.0000
reclaim,1,2,2.0000
ruins,5,5,1.0000
stocked,1,2,2.0000
powerless,1,1,1.0000
put,210,210,1.0000
fib,5,10,2.0000
expressed,5,15,3.0000
hearties,1,4,4.0000
stern,7,7,1.0000
heartier,1,2,2.0000
festivities,1,1,1.0000
fie,1,1,1.0000
painting,1,1,1.0000
hymnbook,1,1,1.0000
vanished,20,20,1.0000
tyrannical,1,1,1.0000
bequeath,1,2,2.0000
sensible,26,26,1.0000
scratched,2,4,2.0000
lordliness,1,3,3.0000
reply,21,21,1.0000
mamas,1,1,1.0000
therell,3,3,1.0000
homemade,2,4,2.0000
cellar,6,6,1.0000
unspeakable,2,4,2.0000
coupe,1,1,1.0000
grim,8,8,1.0000
northbury,2,4,2.0000
shipbuilding,1,1,1.0000
grin,1,2,2.0000
fit,30,30,1.0000
easier,11,22,2.0000
yankees,3,3,1.0000
chirp,3,6,2.0000
disobedience,1,1,1.0000
sewed,7,14,2.0000
pecked,1,3,3.0000
fix,1,1,1.0000
attentively,1,2,2.0000
swimmingly,1,1,1.0000
bread,27,27,1.0000
namely,1,2,2.0000
partake,3,9,3.0000
natural,36,36,1.0000
wheedle,2,2,1.0000
furnish,1,1,1.0000
nails,1,2,2.0000
break,16,16,1.0000
motherly,22,22,1.0000
coolness,1,2,2.0000
carol,1,1,1.0000
orange,7,7,1.0000
tumbling,10,10,1.0000
potatoes,3,3,1.0000
roderigos,1,1,1.0000
title,2,2,1.0000
dissoluble,1,2,2.0000
tempestuous,2,2,1.0000
respectability,1,1,1.0000
danger,11,11,1.0000
fists,1,1,1.0000
nodded,12,12,1.0000
oldest,9,9,1.0000
nine,13,13,1.0000
dreamed,6,12,2.0000
displeased,5,5,1.0000
tarts,1,2,2.0000
celebrate,1,1,1.0000
loseth,1,2,2.0000
whiff,1,1,1.0000
editorial,2,2,1.0000
nations,3,3,1.0000
christendom,1,2,2.0000
posies,2,2,1.0000
reprovingly,3,6,2.0000
boggled,1,1,1.0000
scandalization,1,2,2.0000
buckles,1,1,1.0000
cheerful,28,28,1.0000
manageable,1,1,1.0000
greenhouse,1,1,1.0000
brood,3,3,1.0000
connoisseur,1,2,2.0000
andersons,1,1,1.0000
despised,2,2,1.0000
smitten,1,1,1.0000
dispatch,1,1,1.0000
molasses,1,1,1.0000
revolved,1,2,2.0000
nursery,10,10,1.0000
invalids,4,8,2.0000
evelina,1,3,3.0000
broom,6,6,1.0000
speech,36,36,1.0000
interruptions,1,2,2.0000
critical,2,2,1.0000
bashfulness,6,6,1.0000
attention,7,7,1.0000
chits,1,1,1.0000
paradise,9,9,1.0000
ironing,2,2,1.0000
fred,51,51,1.0000
court,2,4,2.0000
frosty,1,3,3.0000
maternal,16,16,1.0000
free,19,38,2.0000
mopes,1,3,3.0000
pathetique,1,4,4.0000
about,458,458,1.0000
repinings,1,2,2.0000
valley,7,7,1.0000
foremast,1,2,2.0000
alluding,1,1,1.0000
desperately,8,8,1.0000
really,63,63,1.0000
floated,3,6,2.0000
cordial,11,11,1.0000
allows,1,2,2.0000
foreboding,1,1,1.0000
triumphs,2,2,1.0000
advertise,1,1,1.0000
flo,18,36,2.0000
avenger,1,1,1.0000
studio,2,4,2.0000
fret,10,10,1.0000
middle,16,32,2.0000
blunders,1,3,3.0000
probability,1,4,4.0000
above,20,20,1.0000
changing,6,12,2.0000
guardian,1,1,1.0000
followed,34,34,1.0000
happens,8,8,1.0000
hills,7,7,1.0000
fly,26,26,1.0000
revenged,2,2,1.0000
stranger,7,14,2.0000
trash,4,4,1.0000
sweetmeats,1,2,2.0000
london,8,24,3.0000
culinary,2,2,1.0000
standoff,1,2,2.0000
tribulation,1,3,3.0000
scented,2,2,1.0000
ushered,1,2,2.0000
reverence,4,4,1.0000
bridle,1,1,1.0000
celebrated,2,2,1.0000
endurable,1,1,1.0000
fairer,4,4,1.0000
dashes,2,2,1.0000
baskets,4,4,1.0000
heads,21,42,2.0000
mysteriously,4,4,1.0000
unscathed,1,2,2.0000
volcanic,1,1,1.0000
carry,22,22,1.0000
firmness,2,4,2.0000
afflatus,1,1,1.0000
natured,9,9,1.0000
dashed,2,2,1.0000
umbrellas,2,4,2.0000
afford,5,5,1.0000
disappointed,25,25,1.0000
jellies,1,1,1.0000
jacks,1,2,2.0000
whichever,2,2,1.0000
collars,3,3,1.0000
itself,13,13,1.0000
volumes,1,2,2.0000
repose,6,6,1.0000
salad,7,7,1.0000
properly,12,12,1.0000
threaten,1,2,2.0000
pauses,1,3,3.0000
spoil,18,18,1.0000
frowning,1,1,1.0000
strongminded,1,2,2.0000
savage,1,1,1.0000
event,3,3,1.0000
sublime,1,1,1.0000
lids,3,3,1.0000
criticisms,1,2,2.0000
report,6,18,3.0000
ransacked,1,4,4.0000
pinks,1,1,1.0000
oration,2,2,1.0000
berlin,3,6,2.0000
ceremonies,5,5,1.0000
frightened,22,22,1.0000
paused,17,34,2.0000
footed,2,2,1.0000
dressing,14,14,1.0000
smelled,1,1,1.0000
vacancies,1,1,1.0000
inmost,1,1,1.0000
parrot,4,4,1.0000
yard,1,2,2.0000
(as,1,3,3.0000
daughters,18,18,1.0000
foe,1,1,1.0000
statue,4,8,2.0000
epitaph,1,1,1.0000
fog,3,3,1.0000
reportable,1,2,2.0000
celebrities,2,2,1.0000
overwhelmed,2,2,1.0000
picture,27,27,1.0000
sleigh,2,4,2.0000
turkey,3,9,3.0000
voluminous,2,2,1.0000
yarn,1,1,1.0000
mild,9,18,2.0000
bijouterie,1,3,3.0000
apparition,2,2,1.0000
slamming,7,7,1.0000
such,229,229,1.0000
18,1,2,2.0000
demands,1,1,1.0000
for,2202,2202,1.0000
harmonious,1,2,2.0000
suck,1,1,1.0000
milk,12,12,1.0000
lies,6,12,2.0000
affect,3,9,3.0000
haymaking,1,4,4.0000
bounded,2,2,1.0000
mistake,17,17,1.0000
introduce,2,2,1.0000
fox,1,2,2.0000
grow,27,27,1.0000
simplest,1,2,2.0000
precincts,2,6,3.0000
biscuit,2,2,1.0000
credit,10,20,2.0000
bounden,1,3,3.0000
pathos,1,4,4.0000
alcibiades,1,5,5.0000
relationship,1,1,1.0000
thrilling,9,9,1.0000
unalterable,1,2,2.0000
informs,2,2,1.0000
mutely,3,6,2.0000
unaware,1,1,1.0000
spoke,72,72,1.0000
life,143,286,2.0000
20,1,1,1.0000
ferment,2,2,1.0000
economical,1,1,1.0000
dusky,1,2,2.0000
savoy,1,1,1.0000
teddie,1,1,1.0000
hoffmann,1,1,1.0000
courage,15,15,1.0000
aside,6,6,1.0000
overrun,1,1,1.0000
lift,7,7,1.0000
disgusting,1,2,2.0000
uncommon,3,3,1.0000
expressly,1,1,1.0000
agonies,1,1,1.0000
piously,1,1,1.0000
while,218,218,1.0000
suds,1,2,2.0000
tenderhearted,3,9,3.0000
bundled,3,3,1.0000
connection,1,2,2.0000
sphere,2,2,1.0000
cluck,1,1,1.0000
amiably,2,2,1.0000
barnville,1,1,1.0000
withdrawing,2,2,1.0000
guitars,1,1,1.0000
wildly,6,12,2.0000
midst,5,15,3.0000
appropriate,14,56,4.0000
intellectual,2,2,1.0000
bundles,13,13,1.0000
mind,157,157,1.0000
mine,53,53,1.0000
plentiful,1,2,2.0000
spiritualism,1,1,1.0000
select,2,4,2.0000
science,1,3,3.0000
completed,2,2,1.0000
shorten,1,2,2.0000
slapping,1,1,1.0000
crash,3,3,1.0000
unusual,16,32,2.0000
cozily,1,1,1.0000
bereavement,1,2,2.0000
toeing,1,3,3.0000
amiable,13,13,1.0000
shorter,1,2,2.0000
harshness,1,1,1.0000
hobbledehoy,1,1,1.0000
gifted,5,5,1.0000
astonished,10,10,1.0000
fared,1,1,1.0000
yearly,1,2,2.0000
culprit,2,2,1.0000
bridge,4,8,2.0000
acceptance,1,1,1.0000
declared,15,15,1.0000
violent,5,5,1.0000
worldlings,1,2,2.0000
saucepan,1,1,1.0000
feeding,3,6,2.0000
disappoint,4,4,1.0000
lightened,2,2,1.0000
butchers,2,2,1.0000
details,1,1,1.0000
increase,4,8,2.0000
fro,17,17,1.0000
relinquish,2,2,1.0000
toads,2,2,1.0000
inexorable,1,2,2.0000
piping,2,6,3.0000
everybodys,4,4,1.0000
apples,5,5,1.0000
saturday,12,24,2.0000
faster,2,6,3.0000
festival,5,5,1.0000
drying,4,4,1.0000
unutterably,1,2,2.0000
every,121,121,1.0000
warned,2,4,2.0000
fasten,1,3,3.0000
fry,1,1,1.0000
whine,1,1,1.0000
helped,23,23,1.0000
beholding,1,2,2.0000
stitching,2,2,1.0000
principal,1,1,1.0000
speak,45,90,2.0000
shabby,7,7,1.0000
arching,1,1,1.0000
overhaul,1,2,2.0000
would,445,445,1.0000
repeat,3,6,2.0000
thereby,1,3,3.0000
pistol,1,1,1.0000
endured,1,2,2.0000
members,4,12,3.0000
neglect,8,8,1.0000
chased,1,2,2.0000
upsetting,1,1,1.0000
consoling,1,1,1.0000
trays,1,1,1.0000
respects,4,4,1.0000
destitution,1,1,1.0000
aspects,1,1,1.0000
brown,42,42,1.0000
witch,4,4,1.0000
tune,9,9,1.0000
betrayed,11,22,2.0000
pleasanter,3,3,1.0000
brows,5,5,1.0000
poems,1,1,1.0000
popping,4,4,1.0000
wail,2,4,2.0000
forsook,1,1,1.0000
wailed,2,2,1.0000
wait,51,51,1.0000
condition,6,12,2.0000
paying,2,2,1.0000
kick,1,2,2.0000
invitation,6,6,1.0000
tremble,2,2,1.0000
shrewd,1,2,2.0000
accomplishments,7,7,1.0000
disappearance,1,2,2.0000
gallivanting,1,3,3.0000
yawn,1,1,1.0000
detains,1,1,1.0000
crave,1,1,1.0000
poorly,4,8,2.0000
spoon,1,3,3.0000
menageries,1,1,1.0000
curious,9,9,1.0000
listlessly,1,2,2.0000
electrified,3,3,1.0000
mozarts,1,2,2.0000
frivolous,3,3,1.0000
prayer,3,6,2.0000
wearied,4,12,3.0000
noble,5,5,1.0000
toilets,2,4,2.0000
mamma,23,23,1.0000
governess,7,7,1.0000
speck,3,3,1.0000
reminiscences,1,1,1.0000
wound,11,11,1.0000
course,76,76,1.0000
gamboled,1,2,2.0000
scolded,10,10,1.0000
like,591,591,1.0000
prayed,4,8,2.0000
magnificent,1,3,3.0000
omitting,1,4,4.0000
specs,1,1,1.0000
pictorial,1,1,1.0000
bonnier,1,2,2.0000
herewith,1,1,1.0000
feeble,14,14,1.0000
sorting,4,4,1.0000
germany,6,6,1.0000
kids,2,4,2.0000
fun,69,69,1.0000
drab,2,4,2.0000
76,1,3,3.0000
inclined,4,4,1.0000
pertinacious,1,2,2.0000
fur,2,2,1.0000
germans,6,12,2.0000
penmen,1,3,3.0000
wake,8,8,1.0000
drag,3,6,2.0000
sacque,1,3,3.0000
(he,1,1,1.0000
enjoying,20,20,1.0000
exclaiming,9,9,1.0000
bridges,1,1,1.0000
coach,1,2,2.0000
right,118,118,1.0000
suit,37,37,1.0000
charcoal,1,2,2.0000
produces,2,6,3.0000
divulged,1,1,1.0000
calamities,1,1,1.0000
puddle,2,4,2.0000
memorable,1,3,3.0000
lellywaiter,1,4,4.0000
persevered,1,1,1.0000
draw,19,19,1.0000
appreciated,2,4,2.0000
saddened,1,1,1.0000
hysterics,2,4,2.0000
crosspatch,2,2,1.0000
archangels,1,2,2.0000
telltale,1,1,1.0000
slapped,1,2,2.0000
from,356,356,1.0000
rigid,2,2,1.0000
produced,21,21,1.0000
difference,6,6,1.0000
buttonholes,4,4,1.0000
vicar,2,2,1.0000
sacrifice,5,10,2.0000
undoing,2,2,1.0000
roosted,1,2,2.0000
arsenicum,1,1,1.0000
deserted,9,9,1.0000
weapon,1,2,2.0000
ambling,1,3,3.0000
dranpa,3,12,4.0000
barriers,1,5,5.0000
bought,11,11,1.0000
(if,2,4,2.0000
years,62,62,1.0000
speed,3,3,1.0000
queens,3,6,2.0000
aggressor,1,3,3.0000
walk,41,41,1.0000
declarations,1,2,2.0000
wall,10,10,1.0000
estelle,2,4,2.0000
blemishes,2,6,3.0000
trapdoor,1,1,1.0000
miss,110,110,1.0000
(im,1,2,2.0000
generously,3,3,1.0000
glacial,1,2,2.0000
beggarmaid,1,3,3.0000
mist,1,4,4.0000
miserable,10,10,1.0000
warnt,1,2,2.0000
contradictory,1,1,1.0000
mantalini,1,2,2.0000
mastered,2,2,1.0000
almost,30,30,1.0000
limb,2,4,2.0000
(though,1,1,1.0000
rude,13,13,1.0000
lime,3,3,1.0000
compliment,9,9,1.0000
pecks,1,2,2.0000
hoarse,2,6,3.0000
decorums,1,4,4.0000
daughter,25,25,1.0000
dependable,1,1,1.0000
bales,1,1,1.0000
suspecting,1,2,2.0000
omelet,1,1,1.0000
indulgence,3,6,2.0000
littler,1,3,3.0000
mite,3,3,1.0000
(one,1,1,1.0000
limp,1,1,1.0000
professor,58,58,1.0000
thence,1,2,2.0000
turf,3,3,1.0000
contents,1,1,1.0000
piazza,1,1,1.0000
convinced,1,2,2.0000
brushed,4,4,1.0000
bridal,9,9,1.0000
kettle,2,2,1.0000
turn,54,108,2.0000
whisk,3,3,1.0000
straightened,1,1,1.0000
violets,2,2,1.0000
line,9,18,2.0000
wrinkle,1,3,3.0000
copiously,1,1,1.0000
hundreds,3,6,2.0000
successful,4,4,1.0000
galloped,3,6,2.0000
institution,4,4,1.0000
brushes,1,2,2.0000
puckered,1,1,1.0000
sixpence,2,4,2.0000
since,41,41,1.0000
smother,1,2,2.0000
agility,1,1,1.0000
shirked,1,1,1.0000
throwing,8,16,2.0000
endless,2,6,3.0000
protesting,1,1,1.0000
dissipated,1,1,1.0000
minutes,34,34,1.0000
kindly,29,58,2.0000
eatables,1,3,3.0000
creation,4,16,4.0000
wand,1,1,1.0000
wane,1,1,1.0000
glimmer,1,2,2.0000
ragged,3,3,1.0000
propose,8,16,2.0000
holding,18,18,1.0000
unsuspected,1,2,2.0000
bequeaths,1,1,1.0000
spoonful,1,2,2.0000
evening,53,53,1.0000
rattle,3,6,2.0000
white,61,61,1.0000
contenting,1,2,2.0000
spartan,1,1,1.0000
want,143,143,1.0000
overpraise,1,2,2.0000
crazy,3,3,1.0000
haunt,3,3,1.0000
royale,1,2,2.0000
necklaces,1,1,1.0000
kindle,1,2,2.0000
scotchmen,1,1,1.0000
daughterly,1,1,1.0000
riches,1,1,1.0000
dusty,5,5,1.0000
heaps,13,26,2.0000
richer,6,18,3.0000
salle,1,4,4.0000
follows:,1,1,1.0000
lion,5,5,1.0000
sunshiny,4,4,1.0000
overhearing,2,2,1.0000
ignoring,2,2,1.0000
spots,1,2,2.0000
recumbent,1,3,3.0000
found,140,140,1.0000
suffered,6,12,2.0000
overtures,1,1,1.0000
understood,8,16,2.0000
medal,1,1,1.0000
sums,2,2,1.0000
frail,6,12,2.0000
tragedy,6,6,1.0000
mustaches,1,1,1.0000
joneses,1,2,2.0000
fishballs,1,1,1.0000
satisfied,47,47,1.0000
hooked,1,2,2.0000
petition,1,3,3.0000
drew,25,25,1.0000
maroon,1,2,2.0000
hunter,1,3,3.0000
sunshine,27,27,1.0000
examining,3,3,1.0000
heinrich,1,2,2.0000
sacrificed,4,4,1.0000
whether,26,26,1.0000
resent,1,2,2.0000
unsubmissive,1,3,3.0000
devoured,1,1,1.0000
bandage,1,2,2.0000
greater,11,11,1.0000
turning,36,36,1.0000
sung,3,6,2.0000
wisest,4,12,3.0000
gayer,1,1,1.0000
fender,1,1,1.0000
miniature,1,2,2.0000
penitence,1,1,1.0000
vain,18,18,1.0000
lips,36,72,2.0000
spandy,2,2,1.0000
augustus,1,2,2.0000
demonstrative,2,6,3.0000
headgear,1,4,4.0000
sacrifices,5,5,1.0000
verses,2,4,2.0000
lifelike,2,2,1.0000
poets,1,1,1.0000
meandered,1,2,2.0000
heard,67,67,1.0000
evvybody,1,2,2.0000
ominous,1,3,3.0000
dodgers,1,1,1.0000
pleasantly,5,5,1.0000
quantities,4,8,2.0000
pleasantest,1,1,1.0000
unsubstantial,1,1,1.0000
satirical,1,1,1.0000
larder,2,4,2.0000
earnest,17,17,1.0000
deepening,1,1,1.0000
caught,22,22,1.0000
filthy,1,2,2.0000
hears,1,1,1.0000
aged,1,2,2.0000
heart,192,192,1.0000
encampment,1,1,1.0000
prosper,3,3,1.0000
honey,5,5,1.0000
salutations,1,2,2.0000
saddening,1,3,3.0000
hamlets,1,1,1.0000
quay,1,2,2.0000
skylarking,1,1,1.0000
peeping,7,7,1.0000
elephant,1,1,1.0000
window,60,60,1.0000
disheveled,4,4,1.0000
tonight,20,20,1.0000
americans,5,10,2.0000
roses,24,24,1.0000
ages,3,6,2.0000
unreproved,1,3,3.0000
clung,8,8,1.0000
ogress,1,2,2.0000
heartburnings,1,1,1.0000
forbade,3,3,1.0000
(no,1,1,1.0000
ended,12,12,1.0000
books,62,124,2.0000
glared,1,1,1.0000
judging,3,3,1.0000
unable,1,1,1.0000
supine,1,1,1.0000
diminished,1,1,1.0000
microscopic,1,1,1.0000
despairingly,4,4,1.0000
ruffle,1,1,1.0000
intricate,1,1,1.0000
expenses,2,4,2.0000
begins,6,6,1.0000
tarlaton,5,5,1.0000
wearily,1,2,2.0000
ruin,7,7,1.0000
poppies,1,2,2.0000
informing,1,1,1.0000
contradicted,1,1,1.0000
ward,3,3,1.0000
salon,4,4,1.0000
bundle,13,13,1.0000
patron,2,2,1.0000
pigeonholes,1,1,1.0000
à,1,2,2.0000
matched,1,1,1.0000
sings,2,4,2.0000
warm,31,31,1.0000
warn,4,4,1.0000
heath,2,2,1.0000
eaves,1,2,2.0000
outraged,1,1,1.0000
declare,3,3,1.0000
vanquished,1,2,2.0000
pulpit,1,1,1.0000
kill,4,4,1.0000
unforeseen,1,1,1.0000
wary,1,1,1.0000
rosebud,2,2,1.0000
matches,2,2,1.0000
morning,64,64,1.0000
largest,1,2,2.0000
vale,1,3,3.0000
pinafores,2,2,1.0000
marole,1,1,1.0000
sixty,3,3,1.0000
bluntness,1,1,1.0000
entered,7,7,1.0000
lisp,1,1,1.0000
balky,1,1,1.0000
frame,6,6,1.0000
sometimes,43,43,1.0000
dressmaking,1,2,2.0000
list,1,3,3.0000
wash,14,14,1.0000
applicable,1,1,1.0000
servants,12,12,1.0000
brighten,4,4,1.0000
wearing,7,14,2.0000
uncovered,2,6,3.0000
quarrel,7,7,1.0000
rubens,1,1,1.0000
effalunt,2,4,2.0000
cover,16,16,1.0000
brighter,2,4,2.0000
publishers,2,6,3.0000
rebelliously,3,12,4.0000
spell,7,7,1.0000
covet,1,1,1.0000
intended,4,4,1.0000
banishing,1,1,1.0000
escape,9,9,1.0000
brings,5,10,2.0000
patience,34,34,1.0000
industrious,2,4,2.0000
viciously,1,3,3.0000
confides,1,1,1.0000
screwed,1,2,2.0000
consciously,1,3,3.0000
balls,1,1,1.0000
desperandum,1,2,2.0000
sure,86,86,1.0000
prisoner,3,3,1.0000
erect,5,5,1.0000
withdrew,1,1,1.0000
unwomanly,1,2,2.0000
crowning,4,4,1.0000
address,4,4,1.0000
unlock,1,2,2.0000
worktable,2,2,1.0000
chests,4,4,1.0000
strikes,1,1,1.0000
masterly,1,2,2.0000
frank,22,22,1.0000
confided,4,8,2.0000
housekeeping,7,7,1.0000
kind,112,112,1.0000
byronic,1,2,2.0000
costing,1,1,1.0000
bracelets,2,4,2.0000
sickness,1,3,3.0000
king,7,7,1.0000
expressive,5,5,1.0000
countenance,15,15,1.0000
quel,1,1,1.0000
rule,6,6,1.0000
workaday,2,4,2.0000
coals,1,3,3.0000
uncomplainingly,1,1,1.0000
temper,23,23,1.0000
delays,1,1,1.0000
franz,4,4,1.0000
cases,3,3,1.0000
irksome,3,3,1.0000
worship,3,6,2.0000
heavy,29,29,1.0000
ennui,2,2,1.0000
esteem,1,2,2.0000
balmy,1,3,3.0000
materials,1,1,1.0000
ghostly,2,4,2.0000
pricking,1,1,1.0000
spend,19,19,1.0000
kinder,5,5,1.0000
mystery,6,12,2.0000
prevail,1,3,3.0000
filling,5,5,1.0000
melted,2,4,2.0000
labyrinth,1,3,3.0000
ordinary,4,4,1.0000
dexterity,1,1,1.0000
lacked,1,2,2.0000
misjudged,1,3,3.0000
paddling,2,2,1.0000
caprices,1,1,1.0000
wrath,5,5,1.0000
